IDU,row_spacing,plant_spacing,rmse,match_rate,density_ratio,points_expected,points_found,unmatched_grid_pct,vines_missing_pct,vines_missing_pct_presence
84082000BH0335,2.25,1.1,0.448,0.779,1.93,1188,669,43.69,27.69,48.15
26271000ZC0175,2.0,1.25,0.541,0.624,3.6,3293,1204,63.44,41.42,72.21
84036000AY0331,1.8,0.75,0.425,0.561,1.7,1066,592,44.47,0.94,41.09
830250000C0214,,,,,,,,,,
831000000E0632,2.1,0.95,0.505,0.544,2.17,7368,4031,45.29,0.0,54.02
26179000ZC0129,2.0,1.25,0.542,0.646,5.61,12441,2900,76.69,63.93,82.18
830950000H0739,,,,,,,,,,
830880000D0351,1.55,0.95,0.4,0.494,1.88,790,393,50.25,0.0,46.71
841130000C0572,2.2,1.25,0.521,0.443,4.31,2450,727,70.33,32.98,76.82
840490000B0442,1.75,1.25,0.188,0.8,106.5,426,4,99.06,98.83,99.06
84127000BM0016,2.05,1.2,0.538,0.588,3.32,6621,2576,61.09,33.82,69.91
84137000AD0231,1.85,1.1,0.467,0.461,2.45,1146,527,54.01,0.35,59.25
841380000L0200,2.05,1.2,0.504,0.513,4.88,2260,543,75.97,53.19,79.51
84137000AX0232,1.9,1.0,0.413,0.411,2.52,722,292,59.56,1.66,60.25
830180000C0796,2.5,1.35,0.367,0.596,1.86,750,433,42.27,3.2,46.27
261800000C0819,,,,,,,,,,
841220000B0067,2.15,1.15,0.505,0.6,10.81,843,90,89.32,82.21,90.75
841260000F0305,2.2,1.1,0.397,0.832,2.7,508,193,62.01,54.33,62.99
84086000AP0249,2.5,1.45,0.583,0.476,3.58,1624,679,58.19,12.13,72.11
83047000BP0003,2.45,0.8,0.391,0.616,1.59,682,419,38.56,0.29,37.24
840510000D0642,,,,,,,,,,
840420000C0355,2.15,1.35,0.546,0.415,3.2,2507,1047,58.24,0.0,68.73
840160000A1203,0.75,1.35,0.033,1.0,405.5,811,2,99.75,99.75,99.75
840390000H1918,2.0,1.1,0.475,0.712,7.0,840,126,85.0,78.93,85.71
263800000C1571,2.0,1.25,0.541,0.721,3.32,601,233,61.23,46.26,69.88
841460000A0307,2.2,1.1,0.549,0.568,2.46,1100,613,44.27,1.91,59.27
830850000A0136,2.3,1.55,0.559,0.401,3.5,4059,1613,60.26,0.96,71.42
840170000C0397,2.3,0.6,0.254,0.658,1.23,949,652,31.3,0.0,18.44
84012000AD0160,2.15,1.15,0.376,0.702,1.6,473,302,36.15,9.09,37.42
840960000B0815,2.05,1.2,0.5,0.52,4.65,1954,484,75.23,52.41,78.51
840160000A0912,2.05,0.95,0.253,0.871,9.38,272,27,90.07,88.6,89.34
26038000ZI0055,2.45,1.0,0.447,0.541,3.53,5577,1689,69.71,44.0,71.67
13034000CO0064,1.75,1.3,0.462,0.404,2.83,715,285,60.14,1.4,64.62
84008000AO0164,2.15,1.15,0.544,0.6,4.16,711,213,70.04,50.07,75.95
263570000S0121,2.0,1.25,0.536,0.586,2.56,1458,752,48.42,12.0,60.97
26250000ZD0026,2.0,1.25,0.519,0.531,3.63,4412,1510,65.78,35.49,72.44
13110000BN0149,2.25,1.5,0.57,0.439,3.61,5269,2110,59.95,8.83,72.29
830450000H0305,2.5,1.9,0.493,0.758,6.11,226,47,79.2,72.57,83.63
830560000C0510,2.35,1.95,0.621,0.496,4.41,344,130,62.21,23.84,77.33
830320000E1536,2.2,1.55,0.514,0.629,32.82,2527,95,96.24,94.02,96.95
831080000D0109,2.45,0.9,0.315,0.685,1.41,1088,743,31.71,0.28,28.86
263570000Y0192,2.2,0.85,0.511,0.608,1.97,2090,1267,39.38,0.33,49.19
830320000A0723,2.45,1.75,0.296,0.778,13.29,93,7,92.47,90.32,92.47
841170000C0369,1.95,1.25,0.462,0.538,4.23,1167,308,73.61,50.99,76.35
830570000B0551,2.5,1.3,0.388,0.9,5.22,3094,613,80.19,77.99,80.83
07279000AO0398,,,,,,,,,,
841500000H0500,2.0,1.25,0.537,0.52,4.41,58183,17302,70.26,42.79,77.3
841000000C0436,2.2,1.1,0.431,0.631,2.3,1867,851,54.42,27.8,56.51
83149000AE0185,,,,,,,,,,
840520000A0195,2.5,1.45,0.423,0.632,1.77,1880,1182,37.13,0.48,43.51
263570000Y0026,2.2,1.1,0.533,0.554,2.32,10532,5820,44.74,0.31,56.91
84104000AB0096,1.75,1.2,0.23,0.556,358.0,1790,5,99.72,99.5,99.72
830320000A0089,2.4,1.8,0.551,0.477,4.34,334,102,69.46,35.93,76.95
070700000B0732,2.3,0.95,0.448,0.54,7.26,741,108,85.43,73.01,86.23
840200000B1136,2.3,1.4,0.564,0.62,6.54,1459,318,78.2,64.84,84.72
830570000B0118,2.15,1.25,0.46,0.562,34.77,1217,36,97.04,94.74,97.12
840020000D0724,2.05,1.25,0.519,0.443,2.87,12288,5369,56.31,1.42,65.16
840440000D1326,2.15,1.15,0.534,0.583,2.66,599,287,52.09,17.86,62.44
830910000E0250,2.1,1.2,0.514,0.397,3.2,20848,8229,60.53,0.7,68.72
841160000D0783,2.0,1.25,0.545,0.636,5.32,11509,2816,75.53,61.53,81.21
840940000E0307,1.95,1.25,0.455,0.411,8.97,538,69,87.17,68.77,88.85
84104000AN0594,1.6,1.25,0.429,0.58,46.42,3899,87,97.77,96.15,97.85
831540000E0286,2.4,1.0,0.51,0.644,1.85,466,300,35.62,0.0,45.92
07056000AE0535,1.9,1.0,0.479,0.562,2.0,1713,961,43.9,0.23,49.97
830720000F0088,2.6,1.25,0.488,0.512,8.18,401,63,84.29,69.33,87.78
84138000BH0116,2.25,1.1,0.3,0.752,1.58,168,103,38.69,18.45,36.9
841370000A0856,2.5,1.0,0.399,0.529,27.9,809,27,96.66,93.7,96.42
072680000B0343,1.95,1.25,0.53,0.635,5.24,4927,1194,75.77,61.82,80.9
830460000F0748,2.25,1.5,0.534,0.494,14.64,1435,123,91.43,82.65,93.17
83097000AH0207,2.25,1.25,0.564,0.527,2.67,2282,1203,47.28,0.0,62.58
84082000AL0129,2.0,1.25,0.536,0.602,2.96,1786,785,56.05,26.99,66.24
263570000N0234,2.1,1.15,0.383,0.9,2.99,2321,755,67.47,63.85,66.52
263220000B0068,1.75,1.25,0.442,0.487,11.12,801,76,90.51,80.52,91.01
830250000H0144,2.35,1.95,0.52,0.375,6.1,177,36,79.66,45.76,83.62
840690000C0175,2.1,1.15,0.515,0.613,11.22,4466,467,89.54,82.94,91.09
830570000C0761,2.35,1.25,0.509,0.387,4.72,731,188,74.28,33.52,78.8
841380000N0378,2.15,1.15,0.556,0.593,3.52,3973,1527,61.57,35.21,71.58
840890000B0168,2.55,1.4,0.519,0.414,7.54,15308,2564,83.25,59.54,86.73
26345000AM0061,2.05,1.2,0.521,0.593,5.41,1900,437,77.0,61.21,81.53
84012000AK0096,2.2,1.05,0.474,0.649,1.79,699,451,35.48,0.57,44.06
840160000A1972,2.15,1.0,0.343,0.66,3.54,453,124,72.63,58.5,71.74
830790000A0733,2.2,1.35,0.523,0.379,4.66,8206,2244,72.65,27.87,78.55
840100000B0007,1.7,0.95,0.368,0.64,33.26,2029,55,97.29,95.76,96.99
841170000B0718,2.15,1.15,0.503,0.426,3.87,1974,606,69.3,27.86,74.16
830970000D0498,2.25,1.25,0.557,0.592,2.37,2978,1711,42.55,3.02,57.89
84104000AH0026,2.25,1.1,0.504,0.67,7.49,442,75,83.03,74.66,86.65
841330000C0573,2.2,1.4,0.568,0.464,3.05,14381,6730,53.2,0.0,67.22
830730000E0070,2.5,1.5,0.562,0.465,3.07,847,387,54.31,1.65,67.41
26071000AC0240,2.4,0.95,0.351,0.419,89.08,1158,13,98.88,97.32,98.88
84106000AO0006,2.0,1.25,0.533,0.667,3.96,737,244,66.89,50.34,74.76
073430000D0155,2.2,1.0,0.529,0.524,2.42,969,507,47.68,0.1,58.72
07324000AX0245,1.7,0.95,0.413,0.514,1.86,3490,1778,49.05,0.83,46.3
26038000ZL0018,2.4,1.0,0.411,0.673,1.6,1496,985,34.16,2.21,37.37
840220000D0027,2.25,1.1,0.395,0.942,3.87,1445,355,75.43,73.91,74.19
840570000B0187,1.65,1.35,0.382,0.507,55.34,1937,36,98.14,96.33,98.19
071130000B0507,2.5,1.6,0.444,0.665,3.69,1799,564,68.65,52.86,72.93
072910000A0758,2.35,1.45,0.566,0.455,3.38,2712,1113,58.96,9.73,70.43
841220000A0776,1.95,1.25,0.504,0.782,12.02,1226,122,90.05,87.28,91.68
26367000AD0166,2.45,1.0,0.39,0.788,1.44,2026,1404,30.7,12.04,30.5
830860000B0644,2.5,0.95,0.416,0.661,1.48,1126,740,34.28,0.53,32.5
840780000B0736,2.0,1.25,0.402,0.831,7.44,387,54,86.05,83.2,86.56
261460000B0958,2.55,1.45,0.501,0.426,4.61,83,23,72.29,34.94,78.31
07143000AK0431,2.0,0.75,0.418,0.716,1.56,744,465,37.5,12.77,35.75
840200000C0591,2.5,1.45,0.556,0.425,6.95,2064,399,80.67,54.55,85.61
261100000B0195,1.9,1.65,0.506,0.507,10.42,1313,151,88.5,77.3,90.4
26038000ZK0057,2.5,0.9,0.275,0.701,1.41,2982,2039,31.62,2.45,29.24
841060000C0850,2.15,0.85,0.47,0.74,1.44,3505,2601,25.79,0.0,30.73
830850000D0553,2.45,1.45,0.529,0.577,2.26,2478,1408,43.18,1.57,55.73
84135000BO0150,2.5,1.0,0.5,0.617,1.88,2633,1659,36.99,0.0,46.79
26220000AK0283,,,,,,,,,,
840960000F0401,2.1,1.1,0.373,0.857,3.81,484,120,75.21,71.07,73.76
83023000BN0083,2.2,1.7,0.562,0.366,5.4,68922,18067,73.79,28.32,81.5
84039000AA0060,2.05,0.85,0.48,0.533,2.05,3974,2097,47.23,1.01,51.11
831350000E0239,1.85,1.05,0.38,0.371,9.57,622,66,89.39,71.38,89.55
841360000B0085,2.25,0.9,0.448,0.758,1.39,4715,3496,25.85,2.14,28.04
830460000E1694,2.35,1.85,0.589,0.458,7.36,3335,681,79.58,55.41,86.42
071260000H0827,2.2,1.45,0.577,0.539,4.37,3250,1103,66.06,37.08,77.11
263570000Y0169,2.0,1.25,0.522,0.57,10.25,5082,616,87.88,78.73,90.24
841360000B0196,2.15,1.15,0.469,0.75,1.76,2189,1401,36.0,14.66,43.08
830040000F0705,2.3,1.3,0.408,0.78,8.68,538,64,88.1,84.76,88.48
830040000G1712,2.45,1.65,0.57,0.478,6.18,1223,278,77.27,52.49,83.81
261820000G0707,1.95,1.25,0.512,0.54,5.63,1521,332,78.17,59.57,82.25
840200000C0844,2.5,1.45,0.478,0.536,2.88,1270,507,60.08,25.51,65.28
840370000D0311,1.8,1.15,0.444,0.77,2.6,1011,392,61.23,49.65,61.52
262750000D0184,2.0,1.25,0.553,0.671,4.1,1245,401,67.79,51.97,75.58
841010000A0248,2.5,1.0,0.405,0.749,1.78,2891,1638,43.34,24.32,43.69
840220000B0378,2.0,1.25,0.533,0.577,5.15,2472,609,75.36,57.32,80.58
841090000C0502,2.1,1.15,0.538,0.622,2.98,3104,1338,56.89,30.73,66.49
830570000A0241,2.2,1.3,0.542,0.505,25.18,20269,1050,94.82,89.74,96.03
830270000B0090,2.0,1.25,0.527,0.48,4.49,17942,5087,71.65,40.93,77.73
07279000AM0368,2.2,1.05,0.532,0.525,2.45,561,295,47.42,0.0,59.18
831340000B0174,2.3,1.45,0.402,0.567,1.98,4154,2340,43.67,0.65,49.42
07152000ZB0101,1.6,1.4,0.435,0.579,3.11,28,11,60.71,32.14,67.86
841300000B0519,2.15,1.15,0.484,0.569,3.48,609,205,66.34,40.89,71.26
84082000AH0054,2.0,1.25,0.498,0.724,11.13,2238,241,89.23,85.12,91.02
840370000F0126,1.95,0.9,0.466,0.545,2.02,741,398,46.29,1.48,50.47
840960000D0327,2.1,1.15,0.414,0.721,1.45,2931,2113,27.91,0.0,31.12
840960000B0729,2.1,0.95,0.493,0.583,2.01,505,292,42.18,0.79,50.3
13110000CK0074,2.5,1.05,0.505,0.652,1.81,6277,4116,34.43,0.0,44.86
072340000A0764,2.3,1.0,0.502,0.524,2.34,745,382,48.72,2.15,57.32
841260000E0022,2.05,1.2,0.383,0.762,1.57,587,388,33.9,13.29,36.12
830920000A0492,2.4,0.75,0.275,0.682,1.33,2914,2038,30.06,0.0,24.67
830850000E0166,2.5,1.45,0.471,0.573,2.02,9560,5518,42.28,0.0,50.55
070130000B1041,2.3,1.0,0.451,0.718,1.78,686,422,38.48,14.29,43.88
840770000C0410,2.0,1.2,0.505,0.633,5.63,1324,280,78.85,66.62,82.25
26345000AZ0036,2.0,1.25,0.518,0.684,3.27,7371,2807,61.92,44.35,69.42
830310000C0065,1.25,0.85,0.273,0.682,162.43,7472,30,99.6,99.41,99.38
830730000A0153,2.35,1.9,0.51,0.52,13.22,423,39,90.78,82.27,92.43
830670000A1073,1.9,1.2,0.465,0.391,3.05,43059,15857,63.17,5.84,67.16
830730000A0158,1.45,0.85,0.034,0.667,657.5,1315,2,99.85,99.77,99.85
26038000ZB0153,2.5,1.0,0.315,0.788,1.66,755,419,44.5,29.54,39.6
07245000AI0079,2.0,1.15,0.493,0.482,2.97,722,290,59.83,16.62,66.34
84004000AM0085,1.9,1.1,0.459,0.662,15.36,1444,100,93.07,89.54,93.49
84104000AO0172,1.95,1.15,0.414,0.589,19.7,788,43,94.54,90.74,94.92
84007000BS0031,2.15,1.15,0.527,0.557,5.2,1461,350,76.04,57.02,80.77
13082000BS0011,2.0,1.25,0.502,0.452,3.47,1924,665,65.44,23.6,71.15
830310000F0588,2.3,2.05,0.596,0.481,5.95,1160,281,75.78,49.66,83.19
830570000C0200,2.4,2.2,0.581,0.403,7.82,1103,174,84.22,60.83,87.22
070150000C0263,1.85,1.15,0.486,0.575,1.98,1589,918,42.23,0.0,49.47
263570000X0131,2.1,1.15,0.466,0.554,15.65,1205,87,92.78,86.97,93.61
26271000ZC0026,1.55,0.95,0.377,0.581,53.57,8089,122,98.49,97.4,98.13
07279000AM0176,2.5,1.25,0.387,0.731,1.45,1935,1402,27.55,0.83,31.01
830470000C0040,2.1,0.85,0.472,0.492,2.24,1316,654,50.3,0.0,55.4
26377000AY0172,1.7,1.1,0.387,0.495,36.73,1910,52,97.28,94.5,97.28
841380000H0493,2.4,1.0,0.324,0.885,10.82,4835,408,91.56,90.47,90.75
83112000DR0044,2.0,1.25,0.51,0.607,11.45,1992,205,89.71,83.03,91.27
841340000E0159,2.2,1.1,0.466,0.778,7.85,13154,1808,86.26,82.33,87.27
840300000D0930,2.25,1.1,0.367,0.652,2.26,3449,1572,54.42,30.12,55.84
84024000AK0005,2.15,1.35,0.56,0.492,2.96,3111,1483,52.33,3.12,66.18
261190000H0402,1.7,1.35,0.399,0.565,11.89,416,35,91.59,85.1,91.59
130800000E0167,2.15,1.15,0.539,0.491,2.79,8409,3965,52.85,3.96,64.15
840960000B0683,2.0,1.25,0.518,0.655,3.84,338,108,68.05,51.18,73.96
831490000E0291,2.45,1.45,0.548,0.387,8.59,7475,1177,84.25,59.33,88.36
261800000B0920,2.0,1.1,0.492,0.47,2.5,9874,4651,52.9,0.0,60.01
841380000B0050,2.05,1.2,0.499,0.684,7.94,826,117,85.84,79.3,87.41
84041000AE0369,2.0,1.15,0.488,0.717,15.43,1805,129,92.85,90.03,93.52
830510000D0431,2.45,1.35,0.476,0.381,138.17,5803,45,99.22,97.97,99.28
84028000AC0167,1.95,1.25,0.495,0.625,10.17,2329,267,88.54,81.67,90.17
84003000CR0028,2.3,1.1,0.443,0.611,26.77,803,33,95.89,93.28,96.26
830910000D0156,2.05,0.9,0.482,0.502,2.19,4529,2284,49.57,0.0,54.25
831480000C3869,2.15,1.2,0.499,0.378,5.16,5510,1280,76.77,38.51,80.64
840720000C0053,2.15,0.9,0.516,0.601,1.97,701,421,39.94,0.0,49.22
83097000AN0202,2.15,2.0,0.529,0.427,4.81,457,119,73.96,38.95,79.21
84016000AB0158,1.95,1.1,0.471,0.548,2.58,488,217,55.53,18.85,61.27
84129000BR0172,1.6,1.3,0.427,0.558,11.13,1024,92,91.02,83.89,91.02
260930000J0251,2.2,0.85,0.514,0.579,2.05,6038,3484,42.3,0.35,51.28
840490000E1194,2.0,1.25,0.52,0.497,6.45,142617,26814,81.2,62.17,84.5
83116000AY0096,2.1,1.2,0.535,0.516,2.56,1556,805,48.26,0.0,60.93
13079000AE0174,1.75,1.0,0.439,0.509,2.0,4037,2055,49.1,0.0,50.04
26345000BD0135,1.95,1.25,0.506,0.635,18.5,4199,264,93.71,90.09,94.59
84012000AP0097,2.05,1.2,0.508,0.559,6.81,919,160,82.59,68.88,85.31
84137000AD0300,2.4,1.0,0.354,0.666,1.83,7549,4135,45.22,17.72,45.48
840420000F0006,1.75,1.15,0.455,0.468,2.24,1912,907,52.56,0.0,55.44
83148000AI0090,2.5,1.35,0.49,0.476,18.39,1122,68,93.94,87.25,94.56
261800000C0603,2.05,1.0,0.385,0.418,14.03,435,33,92.41,81.84,92.87
07345000ZC0252,2.0,1.15,0.483,0.575,2.52,848,398,53.07,18.4,60.26
261820000A0514,2.45,1.0,0.408,0.798,3.53,622,166,73.31,66.56,71.7
26345000BD0245,2.15,1.15,0.533,0.627,3.58,880,308,65.0,44.2,72.05
130800000E0117,2.15,1.15,0.552,0.601,4.44,1133,344,69.64,49.51,77.49
263480000E0346,2.25,1.1,0.411,0.727,2.14,1361,658,51.65,33.5,53.2
263800000G0119,2.0,1.2,0.49,0.647,7.02,639,108,83.1,73.87,85.76
841220000B1397,2.05,1.15,0.481,0.656,11.38,1081,107,90.1,84.92,91.21
831540000E0911,2.35,1.65,0.57,0.379,5.74,69253,17317,74.99,33.96,82.59
841220000B0560,2.15,1.15,0.547,0.606,3.14,871,382,56.14,27.67,68.2
84102000AI0238,,,,,,,,,,
840840000B0284,2.35,1.3,0.563,0.504,3.06,721,328,54.51,9.71,67.27
840470000D1760,2.25,1.1,0.506,0.531,7.1,696,119,82.9,67.82,85.92
841460000D0729,2.3,1.05,0.378,0.883,3.71,3917,998,74.52,71.15,73.04
841360000A0833,2.05,1.2,0.535,0.653,5.45,2686,638,76.25,63.63,81.65
840710000A0547,2.2,1.0,0.384,0.717,1.28,548,411,25.0,0.0,22.08
840960000D0295,2.0,1.25,0.392,0.935,4.54,735,157,78.64,77.14,77.96
83042000AZ0053,1.9,0.8,0.445,0.519,1.95,4528,2371,47.64,0.0,48.7
83107000BT0006,2.3,1.2,0.496,0.654,1.75,3085,2060,33.23,0.0,42.79
830160000A0876,2.2,1.05,0.523,0.511,2.38,14095,7214,48.82,0.0,58.01
831160000B0805,2.15,2.0,0.53,0.368,5.74,356,82,76.97,37.36,82.58
84104000AH0256,2.05,1.2,0.519,0.7,13.68,1779,152,91.46,87.8,92.69
841360000C0473,2.0,1.25,0.499,0.478,3.49,2621,892,65.97,28.84,71.35
840370000A0012,2.05,1.05,0.464,0.68,1.97,1978,1082,45.3,19.57,49.34
83107000AS0431,2.2,1.3,0.551,0.481,2.78,11885,5732,51.77,0.0,63.98
263570000O0056,1.95,1.25,0.544,0.671,3.51,558,204,63.44,45.52,71.51
13087000AO0270,2.25,1.35,0.558,0.489,2.95,3103,1441,53.56,5.0,66.1
070150000A0437,2.25,1.0,0.5,0.544,2.21,406,217,46.55,1.72,54.68
830350000E1675,1.85,1.2,0.433,0.481,17.77,1066,63,94.09,87.71,94.37
840170000B0442,1.9,1.1,0.448,0.523,1.98,376,196,47.87,0.27,49.47
830650000A0809,1.3,0.85,0.312,0.519,1.64,272,138,49.26,2.21,38.97
830770000E0241,2.45,1.35,0.478,0.453,2.73,5768,2465,57.26,5.63,63.33
840300000D1152,2.2,1.1,0.536,0.583,3.9,4594,1522,66.87,43.19,74.36
840290000F0010,,,,,,,,,,
26367000AK0131,2.0,1.25,0.541,0.588,4.12,8964,2846,68.25,45.98,75.74
073120000B1197,1.8,1.25,0.48,0.654,4.41,1044,261,75.0,61.78,77.3
26377000AI0003,1.95,1.25,0.521,0.617,10.09,3129,371,88.14,80.79,90.09
84016000AZ0019,2.0,1.1,0.484,0.544,4.88,2650,600,77.36,58.38,79.51
84012000AK0118,,,,,,,,,,
840960000B0428,2.2,1.05,0.438,0.578,1.86,3161,1824,42.3,0.09,46.12
831480000G0633,1.85,1.15,0.418,0.418,52.47,9760,191,98.04,95.32,98.09
841380000A0188,1.9,1.25,0.511,0.572,6.81,16233,2819,82.63,69.65,85.33
840370000H0046,1.9,1.15,0.5,0.595,4.83,2531,632,75.03,58.0,79.3
841000000A0341,2.1,1.05,0.431,0.443,2.5,302,131,56.62,1.99,59.93
841260000F0154,2.05,1.2,0.501,0.523,3.99,966,297,69.25,41.2,74.95
840370000C0020,2.15,0.8,0.286,0.438,168.26,3197,14,99.56,99.0,99.41
840370000E0612,1.8,1.2,0.489,0.697,7.19,2781,418,84.97,78.43,86.08
83063000AT0228,2.1,1.05,0.509,0.507,2.37,607,307,49.42,0.16,57.83
841060000C0379,2.0,1.15,0.465,0.534,7.18,740,119,83.92,69.86,86.08
841380000H0625,2.0,1.25,0.539,0.675,6.23,4027,825,79.51,69.63,83.96
07042000AO0236,2.2,1.05,0.533,0.583,2.15,1023,617,39.69,0.0,53.47
07042000AI0154,2.3,1.05,0.53,0.546,2.36,945,518,45.19,0.0,57.57
263220000A0948,2.05,1.2,0.493,0.775,14.0,1358,110,91.9,89.54,92.86
261790000C0257,1.3,0.95,0.353,0.506,1.65,339,178,47.49,0.0,39.53
263570000D0195,2.2,0.95,0.312,0.739,1.3,2884,2122,26.42,0.38,22.88
830920000D0742,1.9,1.1,0.479,0.495,2.31,1548,776,49.87,0.0,56.72
070990000D0133,2.2,1.45,0.451,0.612,1.88,440,268,39.09,0.45,46.82
263480000F0447,2.15,1.15,0.535,0.559,2.9,841,364,56.72,22.59,65.52
07345000ZB0043,1.9,1.2,0.52,0.663,4.0,1053,319,69.71,54.32,75.02
070990000D0138,2.3,1.15,0.399,0.666,1.6,766,514,32.9,0.0,37.6
841220000B0157,1.95,1.05,0.384,0.694,34.15,1161,34,97.07,95.78,97.07
830910000C0820,2.3,1.55,0.426,0.445,2.91,3569,1392,61.0,12.3,65.65
261820000B0493,2.35,1.05,0.529,0.573,2.32,1241,681,45.12,4.19,56.97
841260000F0037,2.1,1.1,0.499,0.604,1.96,835,512,38.68,0.0,48.86
84082000AI0228,2.3,0.85,0.523,0.596,2.07,2813,1704,39.42,0.0,51.8
830040000B0871,2.35,0.9,0.508,0.562,2.03,2653,1522,42.63,0.0,50.81
262750000B0026,2.0,1.25,0.459,0.9,3.85,3090,876,71.65,68.51,74.05
840720000I0628,2.4,1.0,0.47,0.807,2.87,192,71,63.02,54.17,65.1
130480000D0852,2.15,1.15,0.546,0.522,3.37,3928,1568,60.08,23.52,70.32
263570000S0077,2.05,1.2,0.542,0.576,2.49,597,317,46.9,7.87,59.8
840940000F0946,2.2,1.1,0.535,0.658,4.75,7065,1848,73.84,60.25,78.94
840300000E1248,2.05,1.2,0.542,0.656,5.33,4708,1136,75.87,63.23,81.22
841380000R0443,2.3,1.05,0.507,0.64,2.3,3953,2077,47.46,17.91,56.62
26179000ZK0055,2.0,1.25,0.535,0.633,8.44,3907,600,84.64,75.74,88.15
263570000K0192,1.45,1.05,0.413,0.489,1.9,610,300,50.82,0.0,47.38
84081000BM0225,2.45,0.8,0.286,0.608,1.63,183,107,41.53,3.83,38.8
13043000BM0005,2.5,1.0,0.45,0.657,2.23,12096,5585,53.83,29.77,55.2
840450000A0079,2.0,1.25,0.53,0.568,3.87,963,317,67.08,42.06,74.14
841060000A0279,2.15,1.15,0.464,0.852,8.55,821,109,86.72,84.41,88.31
26345000AY0049,1.95,1.25,0.497,0.633,19.24,2155,131,93.92,90.39,94.8
262750000F0609,,,,,,,,,,
841500000E0556,2.15,0.8,0.478,0.589,1.8,18073,10710,40.74,0.0,44.31
26054000AO0153,2.0,1.25,0.535,0.526,2.73,3226,1531,52.54,9.76,63.42
841510000A0476,2.5,1.35,0.56,0.476,3.89,385,138,64.16,24.68,74.29
840590000A0323,2.25,1.1,0.545,0.58,2.69,3268,1592,51.29,16.03,62.76
841220000B0442,2.05,1.2,0.381,0.478,2.98,158,55,65.19,27.22,66.46
840960000B0802,2.1,1.15,0.411,0.778,10.2,2999,288,90.4,87.66,90.2
26317000AB0043,1.3,0.85,0.11,0.6,436.75,1747,3,99.83,99.71,99.77
071690000C0821,2.1,1.05,0.517,0.57,2.19,247,142,42.51,0.0,54.25
83136000AS0209,2.4,1.3,0.141,0.8,63.5,254,4,98.43,98.03,98.43
263800000C2267,,,,,,,,,,
841060000A1266,2.0,1.15,0.318,0.722,1.39,9353,6767,27.65,0.0,28.09
84012000AO0432,2.15,1.1,0.34,0.699,6.49,344,51,85.17,78.78,84.59
261920000C0141,2.25,1.1,0.447,0.401,4.2,437,118,73.0,32.72,76.2
840720000I0779,2.15,0.95,0.356,0.365,171.09,3935,23,99.42,98.4,99.42
26179000ZM0162,2.05,1.0,0.507,0.575,2.06,5605,3249,42.03,0.0,51.4
840170000G1256,2.3,1.05,0.363,0.756,2.02,1436,704,50.97,35.17,50.56
83068000AK0010,2.2,1.5,0.584,0.504,3.06,2471,1206,51.19,3.12,67.3
840560000F0067,2.0,1.25,0.431,0.661,2.52,1908,851,55.4,32.49,60.32
84086000AC0125,2.5,1.35,0.536,0.39,5.14,832,215,74.16,33.77,80.53
841400000D0042,2.2,1.25,0.552,0.521,2.69,733,368,49.8,3.55,62.89
83097000AK0187,,,,,,,,,,
830490000D2132,2.3,0.75,0.481,0.601,1.83,2270,1344,40.79,1.41,45.42
831540000E1162,2.2,1.9,0.527,0.437,18.63,1509,107,92.91,83.76,94.63
830720000H1626,2.3,1.6,0.546,0.449,10.78,1250,151,87.92,73.12,90.72
830040000C1131,2.4,0.95,0.51,0.535,2.26,1478,782,47.09,1.01,55.82
26377000AN0124,2.25,1.05,0.472,0.719,8.71,679,82,87.92,83.21,88.51
84016000BB0012,1.9,1.15,0.496,0.598,2.73,3461,1477,57.32,28.63,63.42
830670000C0244,2.4,2.0,0.563,0.459,6.62,675,135,80.0,56.44,84.89
841000000C0608,1.9,1.3,0.526,0.617,4.38,1541,441,71.38,53.6,77.16
841380000O0225,2.4,1.0,0.355,0.779,4.01,1684,374,77.79,71.5,75.06
840680000C0551,2.5,1.15,0.457,0.674,1.69,1211,798,34.1,2.23,40.71
83061000AS0022,2.2,1.25,0.505,0.394,8.93,3232,437,86.48,65.69,88.8
841330000D1119,2.2,1.3,0.528,0.389,3.44,2961,1118,62.24,3.01,70.89
073080000A1529,,,,,,,,,,
841170000B0539,2.2,1.1,0.377,0.801,1.96,357,189,47.06,33.89,49.02
84118000AS0165,2.0,1.25,0.493,0.433,3.27,1324,493,62.76,13.97,69.41
841170000C1101,2.15,1.15,0.46,0.64,4.16,4482,1163,74.05,59.48,75.95
26345000AT0202,2.0,1.25,0.519,0.583,4.4,1242,356,71.34,50.81,77.29
840160000L2506,2.0,1.1,0.508,0.555,3.18,4287,1645,61.63,30.91,68.56
84041000AH0032,2.35,1.05,0.415,0.877,6.83,519,71,86.32,84.39,85.36
840390000H0238,1.95,1.1,0.514,0.568,1.95,2939,1737,40.9,0.0,48.72
84104000AN0013,2.0,1.25,0.531,0.576,3.22,2303,915,60.27,31.0,68.91
841330000F0635,2.0,1.3,0.475,0.422,17.37,1911,125,93.46,84.51,94.24
263570000M0235,1.7,0.85,0.286,0.684,110.38,1766,13,99.26,98.92,99.09
840980000B0240,2.35,0.95,0.243,0.6,124.57,872,6,99.31,98.85,99.2
84118000AX0313,2.15,1.15,0.543,0.544,2.85,1058,490,53.69,14.93,64.93
841220000B1073,2.25,1.1,0.37,0.615,2.52,983,407,58.6,32.66,60.33
