IDU,row_spacing,plant_spacing,rmse,match_rate,density_ratio,points_expected,points_found,unmatched_grid_pct,vines_missing_pct,vines_missing_pct_presence
830180000D0227,2.3,2.1,0.588,0.532,4.16,862,101,88.28,77.96,75.99
840780000B0588,2.2,1.2,0.387,0.482,6.48,797,96,87.95,75.03,84.57
840220000A0419,2.45,1.4,0.37,0.675,2.07,945,349,63.07,45.29,51.75
830570000B0064,1.9,1.7,0.55,0.499,1.3,706,349,50.57,0.85,23.09
840170000G1686,2.25,1.55,0.544,0.602,2.31,173,56,67.63,46.24,56.65
830350000A1433,2.3,1.95,0.583,0.463,2.44,454,133,70.7,36.78,59.03
840960000C0555,2.05,1.4,0.538,0.596,2.46,552,170,69.2,48.37,59.42
841110000C0207,2.2,1.4,0.508,0.476,3.14,1185,278,76.54,50.72,68.19
841260000F0522,,,,,,,,,,
072340000A0723,2.0,1.55,0.552,0.508,1.37,1807,938,48.09,0.0,27.06
26317000AC0111,2.5,1.4,0.515,0.458,8.15,3628,296,91.84,82.19,87.73
840930000A0079,2.35,1.35,0.509,0.437,9.38,27652,1978,92.85,83.64,89.34
261560000B0450,1.95,1.2,0.481,0.49,1.72,779,390,49.94,0.0,41.85
840610000B0410,2.1,1.4,0.361,0.665,1.26,3096,2076,32.95,0.0,20.35
26367000AR0392,2.45,1.3,0.464,0.696,10.52,1410,94,93.33,90.43,90.5
831410000D0850,1.95,1.55,0.515,0.414,1.75,951,403,57.62,0.0,43.01
841400000C0192,2.4,1.35,0.44,0.652,4.69,7784,1285,83.49,74.68,78.67
841010000C0164,2.4,1.45,0.479,0.348,5.83,2217,276,87.55,64.23,82.86
840190000H0955,2.5,1.4,0.504,0.507,6.75,1519,153,89.93,80.12,85.19
830510000E0608,2.25,1.7,0.47,0.437,25.27,1668,31,98.14,95.74,96.04
830830000B0592,2.5,2.0,0.527,0.617,5.74,3683,395,89.28,82.62,82.57
840140000H0720,2.35,1.35,0.534,0.449,2.1,3831,1424,62.83,17.12,52.31
841150000B0564,2.2,1.4,0.356,0.682,1.21,2056,1402,31.81,0.0,17.36
83042000AY0113,2.2,2.05,0.568,0.438,4.05,1450,188,87.03,70.41,75.31
841260000A0415,2.5,1.4,0.53,0.556,3.35,308,70,77.27,59.09,70.13
84086000AC0235,2.15,1.35,0.499,0.427,4.78,11410,1755,84.62,63.98,79.09
83101000AI0372,2.45,2.0,0.586,0.392,1.68,912,330,63.82,7.79,40.46
26377000AH0216,2.6,1.35,0.5,0.481,2.92,377,99,73.74,45.36,65.78
13085000AP0040,2.2,1.7,0.504,0.534,18.4,3072,95,96.91,94.21,94.56
130510000E0058,2.5,1.95,0.579,0.477,2.02,1047,315,69.91,36.87,50.43
841380000O0621,2.05,1.4,0.52,0.502,4.93,16828,2357,85.99,72.08,79.74
840650000B0279,2.05,1.35,0.521,0.57,5.44,2504,322,87.14,77.44,81.63
840290000D0175,,,,,,,,,,
83101000AI0143,2.45,1.85,0.576,0.456,1.47,4178,1902,54.48,0.17,31.91
073080000E0097,2.4,1.4,0.375,0.664,1.3,408,261,36.03,3.68,22.79
831080000D0052,2.05,2.05,0.606,0.487,1.25,563,271,51.87,1.07,20.25
841060000E0272,2.25,1.4,0.507,0.591,3.17,3455,739,78.61,63.79,68.48
840390000B1288,1.95,1.65,0.558,0.531,1.23,1184,656,44.59,0.0,18.58
830320000E0417,2.2,2.1,0.553,0.495,3.0,207,49,76.33,52.17,66.67
130030000D0044,2.5,2.0,0.589,0.555,1.69,285,106,62.81,32.98,40.7
841170000A0432,2.4,1.2,0.461,0.579,2.78,1086,310,71.45,50.74,64.0
840170000B0750,2.0,1.55,0.548,0.503,1.48,1186,577,51.35,3.37,32.63
070970000B1483,1.8,1.85,0.515,0.517,1.36,201,104,48.26,0.0,26.37
84050000AO0008,2.4,1.6,0.547,0.485,3.59,456,95,79.17,57.02,72.15
830570000H0023,2.45,2.15,0.589,0.428,1.87,5163,1545,70.08,30.04,46.52
261190000C1082,1.75,1.55,0.491,0.488,1.48,715,347,51.47,0.56,32.59
840720000E0472,2.45,1.65,0.54,0.438,2.44,1105,288,73.94,40.45,59.0
841080000A0229,2.4,1.65,0.554,0.427,3.02,4835,1018,78.95,50.73,66.85
840960000B0220,2.0,1.4,0.414,0.75,2.88,5724,1437,74.9,66.51,65.23
831350000E0272,,,,,,,,,,
841380000S0470,2.05,1.4,0.528,0.554,2.43,1879,548,70.84,47.37,58.86
84046000AC0044,2.25,1.55,0.499,0.421,11.24,2136,128,94.01,85.77,91.1
840910000D0439,2.1,1.4,0.525,0.541,2.34,1277,374,70.71,45.89,57.32
84012000AP0062,2.1,1.05,0.418,0.781,8.78,869,75,91.37,88.95,88.61
840390000G2005,2.5,1.65,0.575,0.509,1.76,1196,418,65.05,31.27,43.31
830040000F0487,2.3,2.15,0.572,0.567,2.55,9494,2258,76.22,58.03,60.81
84104000AI0292,2.15,1.35,0.354,0.779,5.5,715,102,85.73,81.68,81.82
26377000AW0083,2.15,1.35,0.523,0.58,3.46,1659,325,80.41,66.24,71.07
840450000A0247,2.4,1.4,0.387,0.712,1.47,1953,1095,43.93,21.2,31.75
840490000C0198,2.3,1.65,0.546,0.434,2.93,874,195,77.69,48.63,65.9
84118000AC0242,,,,,,,,,,
841360000A0546,2.2,1.35,0.477,0.489,2.81,295,87,70.51,39.66,64.41
830390000C0076,2.5,1.85,0.539,0.425,8.75,1103,82,92.57,82.5,88.58
83107000AX0146,2.5,1.85,0.465,0.645,1.27,1042,677,35.03,0.0,21.5
840720000C0575,2.2,1.65,0.567,0.499,1.4,3136,1410,55.04,9.82,28.79
830270000G1823,2.15,1.95,0.525,0.485,3.83,578,81,85.99,71.11,73.88
071520000A0638,2.0,1.7,0.52,0.553,1.69,120,63,47.5,5.0,40.83
830320000E0077,2.45,2.0,0.54,0.371,2.81,304,75,75.33,33.55,64.47
830670000D0276,2.4,1.85,0.409,0.602,1.43,719,428,40.47,1.11,29.9
83097000AN0053,2.55,2.0,0.617,0.457,1.48,2237,821,63.3,19.76,32.45
83019000BS0090,2.35,1.95,0.562,0.4,4.47,961,138,85.64,64.1,77.63
84102000BD0034,2.15,1.45,0.471,0.426,13.16,2961,152,94.87,87.94,92.4
830640000C0167,2.55,2.0,0.603,0.478,1.39,1112,479,56.92,9.8,28.06
841380000D0229,2.45,1.4,0.498,0.435,8.6,1900,157,91.74,81.0,88.37
263570000P0112,2.1,1.4,0.542,0.546,1.76,1660,728,56.14,19.64,43.31
840020000B0788,2.35,1.35,0.529,0.504,3.32,3093,668,78.4,57.16,69.84
840490000E0831,2.1,1.45,0.506,0.634,8.72,2442,170,93.04,89.03,88.53
13079000AW0060,2.1,1.9,0.587,0.465,1.46,1327,585,55.92,5.2,31.5
26345000AK0093,2.1,1.4,0.444,0.657,1.68,1018,482,52.65,27.9,40.47
841340000E0174,1.95,1.35,0.527,0.516,1.54,379,198,47.76,0.0,35.09
830270000B0149,2.15,2.15,0.615,0.518,2.14,1081,321,70.31,42.65,53.38
840390000A0311,,,,,,,,,,
262750000G0235,2.0,1.4,0.479,0.608,2.98,11717,2785,76.23,60.88,66.41
84028000AY0131,2.05,1.1,0.348,0.664,4.98,593,95,83.98,75.89,79.93
830120000K0051,2.2,2.1,0.614,0.46,1.62,271,98,63.84,21.4,38.38
130260000D0072,2.45,1.95,0.583,0.41,1.96,1096,364,66.79,18.98,48.91
26038000ZC0095,,,,,,,,,,
26345000BK0280,2.1,1.4,0.404,0.784,4.68,454,69,84.8,80.62,78.63
840190000D1305,2.15,1.4,0.484,0.621,1.57,2348,1154,50.85,20.87,36.2
13110000BD0024,2.5,2.0,0.586,0.51,1.68,3732,1395,62.62,26.74,40.3
830320000A0713,2.45,1.95,0.537,0.577,3.12,200,45,77.5,61.0,68.0
072910000B0586,2.25,1.65,0.458,0.665,2.84,2136,547,74.39,61.47,64.75
840770000A0124,2.55,1.65,0.507,0.521,3.87,205,38,81.46,64.39,74.15
830570000A0479,1.8,1.75,0.258,0.444,53.38,694,8,98.85,97.41,98.13
841500000D0351,2.25,1.4,0.373,0.693,1.76,1362,622,54.33,34.07,43.32
26377000AS0397,2.5,1.35,0.354,0.745,1.41,1735,988,43.05,23.52,29.11
841470000E0559,2.5,1.35,0.519,0.463,2.38,1823,604,66.87,28.41,57.98
26345000BH0014,1.95,1.2,0.484,0.578,3.22,1701,414,75.66,57.91,68.9
84104000AH0579,1.2,1.2,0.28,0.281,69.86,1467,9,99.39,97.82,98.57
841330000B1473,2.55,1.35,0.488,0.496,1.92,9670,3900,59.67,18.65,47.91
263570000M0074,2.15,1.2,0.492,0.597,4.68,1291,216,83.27,71.96,78.62
841340000B0395,2.1,1.2,0.302,0.756,1.37,522,325,37.74,17.62,27.01
130480000B1085,,,,,,,,,,
84050000AR0345,2.1,1.65,0.562,0.497,1.75,1629,610,62.55,24.68,42.97
840160000A2139,2.25,1.65,0.446,0.724,2.17,5695,1895,66.73,54.03,53.92
831430000E1606,2.35,1.9,0.417,0.209,40.41,889,14,98.43,92.46,97.53
263570000X0010,2.1,1.4,0.355,0.734,2.24,2796,1110,60.3,45.92,55.44
83047000AC0173,2.5,2.0,0.603,0.378,1.65,11994,4186,65.1,7.6,39.57
83035000AH0857,2.55,2.15,0.577,0.374,2.86,800,179,77.62,40.25,65.0
830180000C0012,2.35,1.9,0.487,0.349,2.82,48,15,68.75,10.42,64.58
84028000AX0086,2.15,1.4,0.518,0.544,7.03,3486,313,91.02,83.51,85.77
07264000AB0034,2.15,1.4,0.539,0.501,2.11,5665,1889,66.65,33.45,52.6
261880000A0656,2.3,1.4,0.365,0.676,2.09,1632,612,62.5,44.55,52.27
840440000A0949,2.0,1.65,0.566,0.561,2.27,1131,321,71.62,49.43,55.88
83097000AC0827,2.5,1.95,0.595,0.378,1.77,791,300,62.07,0.0,43.36
071690000C1325,2.2,1.9,0.455,0.576,2.02,105,49,53.33,19.05,50.48
840570000C0206,,,,,,,,,,
830250000C0124,2.55,2.05,0.594,0.381,3.63,1740,263,84.89,60.34,72.47
841060000B0451,2.65,1.4,0.526,0.433,2.8,937,234,75.03,42.26,64.25
84003000AC0066,,,,,,,,,,
13050000BD0134,2.1,1.95,0.587,0.539,3.11,736,145,80.3,63.45,67.8
830060000A0081,2.4,1.75,0.526,0.631,1.29,250,161,35.6,0.0,22.4
830670000D0186,2.5,1.45,0.362,0.685,1.23,689,478,30.62,0.0,19.01
840510000G0424,,,,,,,,,,
830710000B3040,1.95,1.5,0.526,0.453,1.63,5350,2420,54.77,0.24,38.5
840960000A0006,2.1,1.4,0.499,0.429,3.92,1651,321,80.56,54.63,74.5
831000000A0826,2.45,2.15,0.593,0.374,1.9,1691,484,71.38,23.54,47.43
84018000AI0222,2.3,1.45,0.513,0.495,16.99,7236,266,96.32,92.58,94.11
830790000A1231,1.7,1.55,0.474,0.432,1.61,9700,4207,56.63,0.0,38.07
830040000G1283,2.3,2.05,0.618,0.53,1.87,725,223,69.24,41.93,46.62
263570000L0117,2.4,1.3,0.425,0.472,19.19,614,25,95.93,91.37,94.79
840980000B0422,2.5,1.4,0.41,0.664,1.95,689,286,58.49,37.45,48.62
83097000AD0230,2.4,2.15,0.564,0.695,1.92,770,283,63.25,47.14,47.79
831080000E0239,,,,,,,,,,
83048000BD0004,2.1,2.15,0.533,0.328,2.7,538,143,73.42,18.96,63.01
840160000L0489,2.15,1.25,0.413,0.731,1.17,219,160,26.94,0.0,14.61
13079000AX0003,2.45,2.0,0.608,0.423,2.1,2743,732,73.31,36.89,52.35
840220000D0235,2.4,1.4,0.54,0.49,2.18,3032,1019,66.39,31.43,54.02
840220000B0932,2.4,1.4,0.534,0.525,3.76,1026,181,82.36,66.37,73.39
84028000AX0058,2.4,1.4,0.477,0.549,14.07,1941,96,95.05,90.98,92.89
840160000A0560,2.4,1.45,0.392,0.52,6.38,102,13,87.25,75.49,84.31
841380000O0811,2.45,1.4,0.525,0.489,3.41,2328,468,79.9,58.85,70.7
830040000C1072,2.05,1.15,0.509,0.512,1.77,837,430,48.63,0.0,43.61
84091000AM0004,2.25,1.4,0.517,0.542,3.01,1825,433,76.27,56.22,66.79
830450000B0132,2.35,1.5,0.39,0.702,51.78,2330,33,98.58,97.98,98.07
26179000ZH0156,2.45,2.1,0.595,0.391,2.66,9390,2191,76.67,40.32,62.34
84039000AB0015,2.1,1.65,0.556,0.59,4.68,2179,268,87.7,79.16,78.61
84046000AE0077,2.35,1.65,0.458,0.699,1.63,941,443,52.92,32.62,38.47
830350000C0275,2.25,1.7,0.419,0.543,1.59,1003,546,45.56,0.0,37.19
262330000D0054,2.5,1.4,0.539,0.458,2.14,2057,711,65.44,24.6,53.38
840890000H1050,2.6,1.35,0.53,0.395,2.15,6756,2387,64.67,10.46,53.46
840490000A0202,1.85,1.4,0.408,0.6,18.08,1573,54,96.57,94.28,94.47
840200000D0499,2.2,1.3,0.453,0.451,8.55,966,83,91.41,80.95,88.3
84012000AS0302,2.15,1.25,0.52,0.577,2.55,1190,368,69.08,46.39,60.84
13032000BV0110,1.95,2.0,0.584,0.438,1.43,7476,3249,56.54,0.7,29.94
84149000AS0029,2.15,1.4,0.542,0.552,1.99,832,322,61.3,29.93,49.76
26345000AI0044,2.4,1.4,0.534,0.513,2.28,493,156,68.36,38.34,56.19
830450000H0480,2.45,2.15,0.519,0.347,4.76,457,61,86.65,61.49,78.99
840170000D0089,1.95,1.65,0.555,0.495,1.44,1823,866,52.5,4.0,30.77
83098000AA0052,2.25,2.0,0.528,0.494,4.15,1246,202,83.79,67.17,75.92
263570000B0443,2.05,1.4,0.396,0.72,13.48,1105,59,94.66,92.58,92.58
840370000B0209,2.0,1.65,0.497,0.837,2.1,612,210,65.69,58.99,52.45
830920000D0344,2.4,1.65,0.406,0.629,1.36,1474,934,36.64,0.0,26.26
840870000D0366,2.2,1.6,0.552,0.538,2.6,1378,350,74.6,52.83,61.47
830910000C0078,2.4,1.95,0.579,0.756,1.96,874,304,65.22,54.0,49.08
840960000B0221,2.0,1.4,0.376,0.766,3.46,826,177,78.57,72.03,71.07
841170000A0128,2.05,1.4,0.529,0.49,2.3,2326,758,67.41,33.53,56.53
830270000G0535,2.2,1.95,0.565,0.488,1.53,5506,2472,55.1,7.92,34.51
840760000B0269,2.3,1.35,0.517,0.502,7.83,4865,431,91.14,82.36,87.24
830570000D0453,2.5,1.2,0.226,0.84,12.56,339,21,93.81,92.63,92.04
26377000AT0259,2.5,1.35,0.386,0.689,6.11,2894,350,87.91,82.45,83.62
26377000AB0042,1.25,1.05,0.316,0.669,23.5,3878,95,97.55,96.34,95.75
841330000G1575,2.45,1.35,0.495,0.469,1.72,112,53,52.68,0.0,41.96
072680000B0462,2.1,1.4,0.538,0.556,2.59,1961,564,71.24,48.24,61.35
261820000G0376,2.3,1.4,0.525,0.506,1.61,1067,504,52.76,6.65,37.86
830570000H0056,2.5,2.15,0.495,0.635,3.14,1563,332,78.76,66.54,68.2
841150000B0543,2.3,1.65,0.558,0.45,1.55,2696,1160,56.97,4.34,35.31
840370000C0702,2.25,1.65,0.548,0.457,2.5,1847,479,74.07,43.31,59.94
840370000H0141,1.9,1.65,0.435,0.598,1.84,2194,940,57.16,28.4,45.58
831000000E0369,2.0,1.85,0.586,0.524,1.19,875,468,46.51,0.0,15.89
13087000AV0661,2.05,2.05,0.563,0.416,9.74,4704,264,94.39,86.5,89.73
841500000E0661,2.1,1.2,0.485,0.54,9.34,4585,368,91.97,85.13,89.29
830860000C0055,2.2,2.1,0.602,0.394,1.64,13896,4566,67.14,16.68,39.07
263570000L0045,2.2,1.4,0.462,0.678,1.42,1594,903,43.35,16.5,29.74
840510000D0360,1.2,0.9,0.283,0.631,42.97,4770,65,98.64,97.84,97.67
13035000BC0010,2.1,1.45,0.553,0.491,1.76,282,133,52.84,3.9,43.26
840400000C0522,2.35,1.6,0.513,0.475,4.72,2017,304,84.93,68.27,78.83
13050000BL0043,2.45,2.1,0.563,0.417,1.82,450,148,67.11,21.11,45.11
84004000BO0070,2.1,1.25,0.524,0.532,2.48,2000,623,68.85,41.45,59.65
841330000A0553,2.4,1.3,0.437,0.647,1.83,879,383,56.43,32.65,45.28
263570000B0341,2.1,1.4,0.519,0.684,3.25,869,195,77.56,67.2,69.28
260330000G0331,2.1,1.55,0.548,0.517,1.6,427,213,50.12,3.51,37.47
070150000A0203,2.2,1.15,0.373,0.613,1.33,1172,752,35.84,0.0,25.0
130510000E1253,1.95,1.75,0.558,0.447,1.48,788,351,55.46,0.25,32.23
831250000C0343,2.5,2.0,0.289,0.25,87.5,525,3,99.43,97.71,98.86
262850000C0417,2.45,1.4,0.539,0.48,2.06,1059,378,64.31,25.59,51.56
071130000B0837,2.5,1.65,0.562,0.493,1.54,1076,489,54.55,7.81,34.94
84081000BL0037,2.65,1.4,0.525,0.484,1.81,2093,895,57.24,11.66,44.62
84003000AC0049,2.05,1.35,0.519,0.476,2.38,5837,1711,70.69,38.44,57.97
840170000C0698,2.35,1.65,0.549,0.413,1.64,1281,526,58.94,0.47,39.03
830560000C0363,2.15,1.3,0.139,0.357,198.43,1389,5,99.64,98.99,99.5
830350000E2753,2.15,2.05,0.584,0.451,1.51,3210,1404,56.26,3.08,33.8
840840000C0323,2.5,1.35,0.414,0.61,1.82,722,353,51.11,19.81,45.15
130850000N0014,2.5,2.15,0.519,0.422,2.06,1974,712,63.93,14.49,51.37
841060000A0624,2.2,1.4,0.466,0.401,7.54,1394,123,91.18,77.98,86.73
841340000C0323,2.2,1.2,0.473,0.617,5.51,2127,327,84.63,75.08,81.85
83097000AO0297,2.3,1.9,0.578,0.411,1.56,364,150,58.79,0.0,35.71
83116000AX0120,,,,,,,,,,
840390000G0176,2.15,1.6,0.541,0.611,1.97,598,214,64.21,41.47,49.33
840720000A0925,2.25,1.65,0.554,0.513,1.51,1866,852,54.34,10.99,33.92
841500000F0032,2.35,1.4,0.53,0.514,1.98,989,374,62.18,26.49,49.44
84082000AX0211,,,,,,,,,,
830920000D0817,2.3,2.1,0.606,0.419,3.12,818,166,79.71,51.59,67.97
13050000AT0026,2.5,2.0,0.476,0.681,4.06,1316,246,81.31,72.57,75.38
841380000L0144,1.95,1.4,0.437,0.687,1.81,3125,1307,58.18,39.14,44.86
07102000BB0174,,,,,,,,,,
840420000D0672,2.15,1.35,0.528,0.47,1.93,1117,450,59.71,14.23,48.08
84106000AS0015,2.1,1.4,0.428,0.813,3.72,2221,421,81.04,76.68,73.12
83123000AZ0068,2.3,2.15,0.591,0.47,4.26,1437,170,88.17,74.81,76.55
840440000D0649,2.35,1.6,0.46,0.787,3.34,314,74,76.43,70.06,70.06
261920000C0588,2.4,1.4,0.538,0.472,2.43,1664,485,70.85,38.22,58.77
840170000E1106,1.95,1.5,0.378,0.5,27.42,658,13,98.02,96.05,96.35
840220000D0293,2.25,1.4,0.534,0.497,2.22,3806,1227,67.76,35.08,55.02
830670000C1259,2.25,2.1,0.604,0.427,1.42,4571,1839,59.77,5.78,29.4
840960000C0072,2.2,1.15,0.393,0.548,7.67,299,34,88.63,79.26,86.96
261880000D0848,1.25,1.05,0.261,0.618,50.0,1900,21,98.89,98.21,98.0
830350000B0699,2.2,2.0,0.529,0.595,1.36,1048,634,39.5,0.0,26.43
841380000H0290,2.3,1.4,0.351,0.725,1.59,1333,676,49.29,30.01,37.13
830350000B0557,2.0,2.0,0.607,0.518,1.31,1333,679,49.06,1.58,23.56
84104000AL0326,2.05,1.05,0.305,0.5,56.67,850,11,98.71,97.41,98.24
83097000AD0010,2.55,2.1,0.517,0.518,1.77,212,102,51.89,7.08,43.4
841500000E0308,2.35,1.3,0.523,0.549,2.77,3569,1046,70.69,46.57,63.88
263480000E0327,2.05,1.4,0.499,0.427,1.85,3283,1391,57.63,0.85,46.02
263770000H0018,2.55,1.35,0.455,0.47,4.31,5358,897,83.26,64.37,76.82
831080000D0254,1.95,1.25,0.511,0.492,1.68,9745,4936,49.35,0.0,40.58
841170000A0485,2.1,1.35,0.411,0.762,5.88,2953,364,87.67,83.81,83.0
84106000ZB0033,2.25,1.4,0.535,0.509,1.45,5400,2717,49.69,1.13,31.15
83136000AY0044,2.55,2.15,0.616,0.392,1.45,1622,587,63.81,7.71,31.01
840170000D0103,2.25,1.6,0.405,0.627,1.48,1255,724,42.31,8.05,32.59
26377000ZA0130,2.0,1.35,0.524,0.541,1.73,821,393,52.13,11.45,42.27
841340000C0152,1.95,1.4,0.462,0.5,7.97,1547,115,92.57,85.13,87.46
840510000C0192,2.5,1.15,0.451,0.544,13.84,2478,137,94.47,89.83,92.78
84028000AC0137,2.2,1.35,0.529,0.516,1.67,430,207,51.86,6.74,40.23
830270000E0059,2.15,1.95,0.51,0.521,2.33,1724,533,69.08,40.66,57.08
830460000C0090,2.55,2.0,0.602,0.413,2.56,2264,494,78.18,47.22,60.95
26367000AK0103,2.4,1.4,0.518,0.51,5.6,1670,226,86.47,73.47,82.16
263570000C0303,1.65,1.1,0.259,0.242,4.6,46,8,82.61,28.26,78.26
84086000AP0018,2.4,1.15,0.451,0.545,6.65,306,42,86.27,74.84,84.97
26367000AR0092,2.25,1.4,0.533,0.55,2.95,2144,510,76.21,56.72,66.04
840220000C0366,2.0,1.4,0.543,0.594,2.38,797,253,68.26,46.55,57.97
840960000B0808,2.35,1.4,0.362,0.732,1.54,396,216,45.45,25.51,35.1
840290000C0242,2.2,1.4,0.341,0.835,5.44,1077,142,86.82,84.22,81.62
830330000E0465,2.4,2.0,0.587,0.419,2.53,1380,347,74.86,39.93,60.43
841170000B0031,2.15,1.4,0.53,0.61,1.85,372,163,56.18,28.23,45.97
072910000A0635,2.2,1.65,0.438,0.766,2.26,629,200,68.2,58.51,55.8
840490000A0060,2.6,1.6,0.512,0.386,3.64,790,146,81.52,52.15,72.53
072910000A0821,2.3,1.5,0.44,0.338,17.03,1192,51,95.72,87.33,94.13
840530000C0281,2.35,1.2,0.423,0.44,15.3,1285,66,94.86,88.33,93.46
841470000A0465,2.0,1.35,0.528,0.472,1.72,11471,5327,53.56,1.53,41.8
070970000A0006,2.0,1.9,0.57,0.649,2.01,155,50,67.74,50.32,50.32
07143000AB0507,1.9,1.2,0.493,0.523,1.61,417,225,46.04,0.0,37.89
84031000AE0066,2.0,1.45,0.543,0.512,1.57,659,331,49.77,1.97,36.27
830350000B1078,1.85,1.85,0.559,0.538,1.2,700,371,47.0,1.43,16.71
131150000D0270,2.3,1.85,0.583,0.582,1.84,272,103,62.13,34.93,45.59
841300000A0396,2.35,1.25,0.491,0.442,4.78,3826,607,84.13,64.09,79.09
831060000D0608,2.4,2.05,0.433,0.515,8.17,890,70,92.13,84.72,87.75
840440000D0923,,,,,,,,,,
841300000B0775,2.2,1.25,0.407,0.695,2.44,591,205,65.31,50.08,59.05
840450000B0270,1.35,1.4,0.322,0.629,23.08,1108,22,98.01,96.84,95.67
830180000D0823,2.4,2.05,0.472,0.579,1.56,668,369,44.76,4.64,35.93
83023000BM0063,,,,,,,,,,
830270000E0214,2.2,1.9,0.502,0.647,1.5,1340,711,46.94,17.99,33.21
263770000B0419,2.4,1.35,0.431,0.408,9.33,504,40,92.06,80.56,89.29
830570000A0626,2.5,1.95,0.391,0.25,57.03,1939,20,98.97,95.87,98.25
840190000C0314,2.25,1.4,0.419,0.736,3.31,1223,248,79.72,72.44,69.83
83096000AB0068,2.0,1.35,0.518,0.521,1.55,1023,548,46.43,0.0,35.48
07070000AL0126,1.8,1.3,0.474,0.508,1.59,1392,706,49.28,0.07,37.21
840100000A0018,2.55,1.35,0.394,0.631,1.87,716,304,57.54,32.68,46.65
831250000D0116,2.3,2.15,0.604,0.399,1.47,1295,502,61.24,2.93,31.81
13110000BW0151,2.5,1.95,0.472,0.521,1.7,2009,1057,47.39,0.0,41.02
84028000BD0298,2.25,1.4,0.387,0.747,2.21,5737,1943,66.13,54.65,54.84
26071000ZA0100,2.45,1.9,0.585,0.481,1.29,1309,631,51.8,0.0,22.77
26377000AE0024,2.5,1.35,0.483,0.6,1.93,9482,3598,62.05,36.73,48.15
840370000D0633,2.2,1.65,0.564,0.526,2.68,1307,306,76.59,55.47,62.66
13056000DR0025,2.15,2.0,0.576,0.405,1.72,3618,1405,61.17,4.01,41.76
840970000B0122,2.35,1.4,0.518,0.497,1.72,8008,3574,55.37,10.23,41.75
13082000AT0060,2.0,1.75,0.573,0.455,1.46,2630,1194,54.6,0.11,31.29
840960000B0222,2.0,1.4,0.366,0.753,1.59,1341,661,50.71,34.53,37.29
130800000B0387,2.5,1.9,0.496,0.554,1.53,3670,1976,46.16,2.89,34.71
841090000A0063,2.5,1.6,0.559,0.427,2.42,640,184,71.25,32.66,58.59
072790000B0106,2.2,1.65,0.555,0.461,1.75,896,349,61.05,15.51,42.97
261560000B0327,1.9,2.0,0.594,0.564,3.2,628,128,79.62,63.85,68.79
83042000AY0012,2.5,2.15,0.606,0.516,2.88,924,161,82.58,66.23,65.26
84106000AD0057,2.55,1.4,0.534,0.444,2.53,5219,1373,73.69,40.72,60.51
07324000AW0028,1.8,1.35,0.487,0.501,1.51,414,209,49.52,0.0,33.82
840190000D0303,2.1,1.4,0.423,0.707,2.14,2199,758,65.53,51.25,53.34
840440000D1123,2.55,1.5,0.547,0.481,2.93,202,52,74.26,46.53,65.84
840890000B0215,2.2,1.35,0.529,0.433,1.8,1779,769,56.77,0.11,44.29
84129000BH0021,2.15,1.5,0.418,0.574,1.6,209,117,44.02,2.39,37.32
830940000F0189,1.9,1.35,0.508,0.524,1.5,705,378,46.38,0.0,33.19
26085000ZN0135,2.1,1.65,0.515,0.465,4.94,1245,181,85.46,68.76,79.76
830320000E1735,2.5,2.15,0.525,0.275,5.53,802,93,88.4,57.86,81.92
830750000B0370,2.35,1.95,0.51,0.775,2.65,440,124,71.82,63.64,62.27
26345000AV0022,2.25,1.35,0.301,0.711,4.44,1390,270,80.58,72.66,77.48
13079000AZ0009,2.05,2.15,0.614,0.522,1.46,1736,656,62.21,27.65,31.62
841480000A0040,2.35,1.4,0.522,0.424,2.04,247,106,57.09,0.0,51.01
841360000B0737,2.35,1.35,0.508,0.581,7.81,2046,190,90.71,84.02,87.19
84012000AS0065,2.15,1.05,0.256,0.828,8.86,1312,101,92.3,90.7,88.72
26317000AB0048,2.35,1.2,0.417,0.493,85.64,3597,34,99.05,98.08,98.83
841360000B0562,2.25,1.35,0.419,0.604,1.99,329,131,60.18,34.04,49.85
84082000AD0047,2.4,1.65,0.565,0.452,1.67,573,236,58.81,8.9,40.14
262750000F0463,2.35,1.4,0.526,0.508,2.53,865,244,71.79,44.51,60.46
07324000AE0175,2.05,1.85,0.58,0.465,1.51,1459,671,54.01,1.03,33.65
84012000AH0038,2.2,1.25,0.484,0.559,7.44,1742,167,90.41,82.84,86.57
831110000B0171,2.4,1.5,0.293,0.246,10.45,230,17,92.61,70.0,90.43
84091000AM0012,2.1,1.4,0.533,0.506,1.45,6225,3012,51.61,4.39,31.16
830640000C0046,2.55,1.65,0.399,0.671,1.24,1080,743,31.2,0.0,19.63
841260000F1211,2.5,1.35,0.543,0.51,1.94,637,263,58.71,19.0,48.35
830330000E0430,2.0,2.1,0.602,0.493,1.24,1212,583,51.9,2.48,19.22
84118000AZ0322,2.5,1.65,0.513,0.509,6.51,6032,580,90.38,81.12,84.63
26038000ZA0206,2.0,1.2,0.518,0.513,1.76,24158,12380,48.75,0.17,43.12
84149000AS0027,2.25,1.4,0.541,0.526,3.14,5005,1156,76.9,56.06,68.17
830510000E0522,1.65,1.8,0.434,0.605,12.0,612,26,95.75,92.97,91.67
073170000B0678,2.5,1.15,0.356,0.663,1.34,1141,743,34.88,1.84,25.33
840560000A0045,2.4,1.4,0.528,0.546,7.15,1952,178,90.88,83.3,86.01
